problem_id,game,target,studyType
16162.0,CROCODILEGAME,피,0
16163.0,MANDUGAME,길,0
16164.0,MANDUGAME,벙,0
16165.0,HITHITGAME,롱,0
16166.0,HITHITGAME,식,0
16167.0,DINOSAURGAME,솓,0
16168.0,EASYHITHITGAME,세,1
16169.0,EASYHITHITGAME,브,1
16170.0,EASYHITHITGAME,지,1
16171.0,SNACKGAME,세,0
16172.0,PUZZLEGAME,커,1
16173.0,PUZZLEGAME,흐,1
16174.0,PUZZLEGAME,포,1
16175.0,PUZZLEGAME,차,1
16176.0,PUZZLEGAME,토,1
16177.0,BONFIRECOMBGAME,셰,0
16178.0,BONFIRECOMBGAME,호,0
16179.0,BONFIRECOMBGAME,우,0
16180.0,BONFIRECOMBGAME,흐,0
16181.0,MANDUGAME,컴,0
16182.0,MANDUGAME,념,0
16183.0,HITHITGAME,쫀,0
16184.0,MANDUGAME,숨,0
16185.0,DINOSAURGAME,새,0
16186.0,BONFIRECOMBGAME,니,0
16187.0,BONFIRECOMBGAME,나,0
16188.0,BONFIRECOMBGAME,춰,0
16189.0,MANDUGAME,퉆,0
16190.0,MANDUGAME,챁,0
16191.0,MANDUGAME,핰,0
16192.0,HITHITGAME,촟,0
16193.0,DINOSAURGAME,퐅,0
16194.0,DINOSAURGAME,팠,0
16195.0,DINOSAURGAME,룪,0
16196.0,HITHITGAME,잡,0
16197.0,DINOSAURGAME,갱,0
16198.0,DINOSAURGAME,흗,0
16199.0,MANDUGAME,뚤,0
16200.0,MANDUGAME,쑫,0
16201.0,MANDUGAME,쑹,0
16202.0,HITHITGAME,헴,0
16203.0,DINOSAURGAME,꾿,0
16204.0,BONFIRECOMBGAME,쉬,0
16205.0,BONFIRECOMBGAME,뤠,0
16206.0,BONFIRECOMBGAME,과,0
16207.0,CROCODILEGAME,서,0
16208.0,MANDUGAME,핚,0
16209.0,MANDUGAME,랐,0
16210.0,HITHITGAME,엽,0
16211.0,HITHITGAME,핔,0
16212.0,HITHITGAME,섳,0
16213.0,HITHITGAME,흫,0
16214.0,HITHITGAME,볒,0
16215.0,MANDUGAME,뿡,0
16216.0,MANDUGAME,참,0
16217.0,MANDUGAME,잳,0
16218.0,MANDUGAME,촐,0
16219.0,HITHITGAME,클,0
16220.0,HITHITGAME,꾿,0
16221.0,HITHITGAME,챧,0
16222.0,HITHITGAME,슏,0
16223.0,DINOSAURGAME,쭐,0
16224.0,BONFIRECOMBGAME,오,0
16225.0,BONFIRECOMBGAME,볘,0
16226.0,MANDUGAME,쓱,0
16227.0,MANDUGAME,펌,0
16228.0,BONFIRECOMBGAME,냬,0
16229.0,BONFIRECOMBGAME,눼,0
16230.0,BONFIRECOMBGAME,둬,0
16231.0,BONFIRECOMBGAME,뎨,0
16232.0,CROCODILEGAME,매,0
16233.0,MANDUGAME,쳗,0
16234.0,MANDUGAME,콨,0
16235.0,MANDUGAME,잏,0
16236.0,MANDUGAME,솤,0
16237.0,DINOSAURGAME,슿,0
16238.0,BONFIRECOMBGAME,푀,0
16239.0,BONFIRECOMBGAME,솨,0
16240.0,MANDUGAME,턲,0
16241.0,MANDUGAME,깃,0
16242.0,HITHITGAME,덧,0
16243.0,HITHITGAME,챃,0
16244.0,HITHITGAME,팢,0
16245.0,DINOSAURGAME,펗,0
16246.0,DINOSAURGAME,츸,0
16247.0,DINOSAURGAME,닟,0
16248.0,DINOSAURGAME,딴,0
16249.0,MANDUGAME,점,0
16250.0,MANDUGAME,쁭,0
16251.0,HITHITGAME,중,0
16252.0,HITHITGAME,눙,0
16253.0,BONFIRECOMBGAME,붸,0
16254.0,HITHITGAME,똘,0
16255.0,VENDINGMACHINEGA,왜,0
16256.0,BONFIRECOMBGAME,부,0
16257.0,DINOSAURGAME,돰,0
16258.0,DINOSAURGAME,큉,0
16259.0,DINOSAURGAME,퍵,0
16260.0,DINOSAURGAME,곈,0
16261.0,BONFIRECOMBGAME,녜,0
16262.0,BONFIRECOMBGAME,노,0
16263.0,DINOSAURGAME,뚱,0
16264.0,BONFIRECOMBGAME,폐,0
16265.0,CROCODILEGAME,오,0
16266.0,BONFIRECOMBGAME,졔,0
16267.0,HITHITGAME,삽,0
16268.0,HITHITGAME,뿡,0
16269.0,DINOSAURGAME,경,0
16270.0,MANDUGAME,멑,0
16271.0,HITHITGAME,앗,0
16272.0,DINOSAURGAME,랗,0
16273.0,DINOSAURGAME,봇,0
16274.0,BONFIRECOMBGAME,좌,0
16275.0,BONFIRECOMBGAME,놔,0
16276.0,BONFIRECOMBGAME,다,0
16277.0,BONFIRECOMBGAME,휘,0
16278.0,MANDUGAME,흑,0
16279.0,HITHITGAME,밍,0
16280.0,HITHITGAME,춛,0
16281.0,DINOSAURGAME,튬,0
16282.0,SNACKGAME,지,1
16283.0,SNACKGAME,무,1
16284.0,SNACKGAME,스,1
16285.0,SNACKGAME,로,1
16286.0,SNACKGAME,어,1
16287.0,SNACKGAME,느,1
16288.0,BONFIRECOMBGAME,트,0
16289.0,MANDUGAME,캑,0
16290.0,HITHITGAME,쿡,0
16291.0,MANDUGAME,읖,0
16292.0,MANDUGAME,읗,0
16293.0,MANDUGAME,읕,0
16294.0,MANDUGAME,윾,0
16295.0,DINOSAURGAME,줕,0
16296.0,DINOSAURGAME,놐,0
16297.0,DINOSAURGAME,멏,0
16298.0,HITHITGAME,걀,0
16299.0,HITHITGAME,펟,0
16300.0,DINOSAURGAME,찔,0
16301.0,DINOSAURGAME,뱀,0
16302.0,DINOSAURGAME,념,0
16303.0,MANDUGAME,똥,0
16304.0,HITHITGAME,쏙,0
16305.0,DINOSAURGAME,뜩,0
16306.0,DINOSAURGAME,쑬,0
16307.0,HITHITGAME,넴,0
16308.0,HITHITGAME,통,0
16309.0,SNACKGAME,발,0
16310.0,SNACKGAME,선,0
16311.0,SNACKGAME,생,0
16312.0,SNACKGAME,님,0
16313.0,BONFIRECOMBGAME,럐,0
16314.0,MANDUGAME,킵,0
16315.0,MANDUGAME,명,0
16316.0,BONFIRECOMBGAME,쇄,0
16317.0,BONFIRECOMBGAME,쿼,0
16318.0,BONFIRECOMBGAME,톼,0
16319.0,BONFIRECOMBGAME,히,0
16320.0,BONFIRECOMBGAME,뵈,0
16321.0,SNACKGAME,오,1
16322.0,MANDUGAME,귣,0
16323.0,MANDUGAME,쟢,0
16324.0,HITHITGAME,싴,0
16325.0,HITHITGAME,훝,0
16326.0,HITHITGAME,벛,0
16327.0,DINOSAURGAME,깄,0
16328.0,DINOSAURGAME,쑫,0
16329.0,DINOSAURGAME,쓱,0
16330.0,DINOSAURGAME,캅,0
16331.0,MANDUGAME,믙,0
16332.0,MANDUGAME,콖,0
16333.0,MANDUGAME,팋,0
16334.0,HITHITGAME,궅,0
16335.0,HITHITGAME,갛,0
16336.0,HITHITGAME,궇,0
16337.0,HITHITGAME,삿,0
16338.0,DINOSAURGAME,핫,0
16339.0,DINOSAURGAME,볕,0
16340.0,HITHITGAME,턱,0
16341.0,DINOSAURGAME,낻,0
16342.0,MANDUGAME,쯘,0
16343.0,HITHITGAME,븐,0
16344.0,DINOSAURGAME,죽,0
16345.0,DINOSAURGAME,쯕,0
16346.0,HITHITGAME,돋,0
16347.0,DINOSAURGAME,쟁,0
16348.0,DINOSAURGAME,띡,0
16349.0,HITHITGAME,눔,0
16350.0,HITHITGAME,빱,0
16351.0,HITHITGAME,졸,0
16352.0,MANDUGAME,익,0
16353.0,HITHITGAME,쓷,0
16354.0,DINOSAURGAME,뜽,0
16355.0,DINOSAURGAME,씽,0
16356.0,CROCODILEGAME,드,0
16357.0,MANDUGAME,믔,0
16358.0,MANDUGAME,몼,0
16359.0,MANDUGAME,댄,0
16360.0,DINOSAURGAME,쑵,0
16361.0,DINOSAURGAME,꾹,0
16362.0,DINOSAURGAME,백,0
16363.0,DINOSAURGAME,꿀,0
16364.0,MANDUGAME,용,0
16365.0,MANDUGAME,윤,0
16366.0,MANDUGAME,릇,0
16367.0,MANDUGAME,맹,0
16368.0,MANDUGAME,떱,0
16369.0,HITHITGAME,뎀,0
16370.0,HITHITGAME,뻠,0
16371.0,DINOSAURGAME,앧,0
16372.0,BONFIRECOMBGAME,그,1
16373.0,BONFIRECOMBGAME,네,1
16374.0,BONFIRECOMBGAME,머,1
16375.0,BONFIRECOMBGAME,재,1
16376.0,BONFIRECOMBGAME,르,1
16377.0,BOATGAME,굳,0
16378.0,BONFIRECOMBGAME,츠,0
16379.0,BONFIRECOMBGAME,피,0
16380.0,BONFIRECOMBGAME,이,0
16381.0,MANDUGAME,쌛,0
16382.0,BONFIRECOMBGAME,뫄,0
16383.0,MANDUGAME,떤,0
16384.0,HITHITGAME,능,0
16385.0,HITHITGAME,켇,0
16386.0,BONFIRECOMBGAME,키,0
16387.0,BONFIRECOMBGAME,치,0
16388.0,MANDUGAME,힏,0
16389.0,MANDUGAME,멐,0
16390.0,MANDUGAME,쳫,0
16391.0,HITHITGAME,롵,0
16392.0,HITHITGAME,렀,0
16393.0,HITHITGAME,늤,0
16394.0,DINOSAURGAME,걀,0
16395.0,MANDUGAME,즙,0
16396.0,HITHITGAME,덱,0
16397.0,HITHITGAME,간,0
16398.0,DINOSAURGAME,헡,0
16399.0,DINOSAURGAME,눜,0
16400.0,VENDINGMACHINEGA,코,0
16401.0,VENDINGMACHINEGA,히,0
16402.0,VENDINGMACHINEGA,쿠,0
16403.0,VENDINGMACHINEGA,까,1
16404.0,VENDINGMACHINEGA,끄,1
16405.0,VENDINGMACHINEGA,떼,1
16406.0,VENDINGMACHINEGA,빼,1
16407.0,VENDINGMACHINEGA,쪄,1
16408.0,PLAYGROUND,깊,0
16409.0,PLAYGROUND,섞,0
16410.0,PLAYGROUND,묶,0
16411.0,MANDUGAME,뻗,0
16412.0,HITHITGAME,펭,0
16413.0,DINOSAURGAME,펭,0
16414.0,PLAYGROUND,뿌,0
16415.0,VENDINGMACHINEGA,떠,1
16416.0,FRUITPUZZLEGAME,놀,0
16417.0,FRUITPUZZLEGAME,굳,0
16418.0,PLAYGROUND,끌,0
16419.0,VENDINGMACHINEGA,찔,1
16420.0,VENDINGMACHINEGA,춤,1
16421.0,VENDINGMACHINEGA,추,1
16422.0,BONFIRECOMBGAME,뉘,0
16423.0,BONFIRECOMBGAME,좨,0
16424.0,MANDUGAME,륻,0
16425.0,MANDUGAME,홋,0
16426.0,MANDUGAME,잤,0
16427.0,HITHITGAME,븢,0
16428.0,DINOSAURGAME,탖,0
16429.0,DINOSAURGAME,킆,0
16430.0,DINOSAURGAME,룿,0
16431.0,HITHITGAME,삑,0
16432.0,DINOSAURGAME,멕,0
16433.0,MANDUGAME,영,0
16434.0,MANDUGAME,쫌,0
16435.0,MANDUGAME,갤,0
16436.0,DINOSAURGAME,첮,0
16437.0,DINOSAURGAME,훚,0
16438.0,DINOSAURGAME,쟛,0
16439.0,DINOSAURGAME,셀,0
16440.0,MANDUGAME,씬,0
16441.0,MANDUGAME,잭,0
16442.0,HITHITGAME,셜,0
16443.0,HITHITGAME,녕,0
16444.0,DINOSAURGAME,셜,0
16445.0,DINOSAURGAME,샘,0
16446.0,MANDUGAME,렁,0
16447.0,HITHITGAME,츤,0
16448.0,HITHITGAME,죧,0
16449.0,CROCODILEGAME,추,0
16450.0,PLAYGROUND,예,1
16451.0,PLAYGROUND,절,1
16452.0,PLAYGROUND,왜,1
16453.0,MANDUGAME,탈,0
16454.0,MANDUGAME,츔,0
16455.0,HITHITGAME,쑴,0
16456.0,HITHITGAME,폭,0
16457.0,MANDUGAME,턷,0
16458.0,HITHITGAME,쁜,0
16459.0,MANDUGAME,윷,0
16460.0,MANDUGAME,멲,0
16461.0,HITHITGAME,흦,0
16462.0,DINOSAURGAME,좆,0
16463.0,DINOSAURGAME,팔,0
16464.0,DINOSAURGAME,헞,0
16465.0,DINOSAURGAME,톶,0
16466.0,HITHITGAME,익,1
16467.0,HITHITGAME,움,1
16468.0,HITHITGAME,옥,1
16469.0,HITHITGAME,암,1
16470.0,HITHITGAME,엄,1
16471.0,BONFIRECOMBGAME,홰,0
16472.0,DINOSAURGAME,헴,0
16473.0,MANDUGAME,샙,0
16474.0,HITHITGAME,켤,0
16475.0,BONFIRECOMBGAME,쾨,0
16476.0,MANDUGAME,멸,0
16477.0,HITHITGAME,촏,0
16478.0,DINOSAURGAME,형,0
16479.0,MANDUGAME,낼,0
16480.0,DINOSAURGAME,삔,0
16481.0,BONFIRECOMBGAME,위,1
16482.0,BONFIRECOMBGAME,외,1
16483.0,BONFIRECOMBGAME,최,1
16484.0,BONFIRECOMBGAME,뒤,1
16485.0,BONFIRECOMBGAME,괴,1
16486.0,BOATGAME,세,0
16487.0,BONFIRECOMBGAME,돠,0
16488.0,BONFIRECOMBGAME,퀴,0
16489.0,HITHITGAME,끕,0
16490.0,HITHITGAME,씀,0
16491.0,HITHITGAME,헥,0
16492.0,HITHITGAME,톰,0
16493.0,MANDUGAME,섬,0
16494.0,BONFIRECOMBGAME,째,1
16495.0,BONFIRECOMBGAME,빠,1
16496.0,BONFIRECOMBGAME,쓰,1
16497.0,BONFIRECOMBGAME,떼,1
16498.0,BONFIRECOMBGAME,껴,1
16499.0,DINOSAURGAME,보,1
16500.0,DINOSAURGAME,구,1
16501.0,DINOSAURGAME,시,1
16502.0,DINOSAURGAME,고,1
16503.0,DINOSAURGAME,디,1
16504.0,BONFIRECOMBGAME,겨,1
16505.0,BONFIRECOMBGAME,표,1
16506.0,BONFIRECOMBGAME,휴,1
16507.0,BONFIRECOMBGAME,냐,1
16508.0,BONFIRECOMBGAME,벼,1
16509.0,MANDUGAME,롳,0
16510.0,MANDUGAME,둪,0
16511.0,MANDUGAME,궅,0
16512.0,MANDUGAME,듶,0
16513.0,MANDUGAME,핲,0
16514.0,HITHITGAME,딬,0
16515.0,HITHITGAME,벾,0
16516.0,DINOSAURGAME,돞,0
16517.0,HITHITGAME,윧,0
16518.0,HITHITGAME,육,0
16519.0,DINOSAURGAME,력,0
16520.0,DINOSAURGAME,뜬,0
16521.0,MANDUGAME,럼,0
16522.0,HITHITGAME,빤,0
16523.0,HITHITGAME,윱,0
16524.0,HITHITGAME,험,0
16525.0,MANDUGAME,폰,0
16526.0,MANDUGAME,맴,0
16527.0,HITHITGAME,볍,0
16528.0,DINOSAURGAME,뿐,0
16529.0,HITHITGAME,텅,0
16530.0,HITHITGAME,볼,0
16531.0,HITHITGAME,뿜,0
16532.0,DINOSAURGAME,뿔,0
16533.0,BONFIRECOMBGAME,프,1
16534.0,BONFIRECOMBGAME,해,1
16535.0,BONFIRECOMBGAME,초,1
16536.0,BONFIRECOMBGAME,타,1
16537.0,BONFIRECOMBGAME,케,1
16538.0,BONFIRECOMBGAME,예,1
16539.0,BONFIRECOMBGAME,왜,1
16540.0,BONFIRECOMBGAME,워,1
16541.0,BONFIRECOMBGAME,얘,1
16542.0,BONFIRECOMBGAME,계,1
16543.0,CROCODILEGAME,쇼,1
16544.0,CROCODILEGAME,려,1
16545.0,CROCODILEGAME,햐,1
16546.0,CROCODILEGAME,퓨,1
16547.0,CROCODILEGAME,녀,1
16548.0,MANDUGAME,킦,0
16549.0,MANDUGAME,벝,0
16550.0,HITHITGAME,업,0
16551.0,HITHITGAME,헣,0
16552.0,DINOSAURGAME,읕,0
16553.0,DINOSAURGAME,잇,0
16554.0,DINOSAURGAME,욯,0
16555.0,BONFIRECOMBGAME,의,1
16556.0,BONFIRECOMBGAME,와,1
16557.0,BONFIRECOMBGAME,화,1
16558.0,BONFIRECOMBGAME,줘,1
16559.0,MANDUGAME,럮,0
16560.0,MANDUGAME,빚,0
16561.0,MANDUGAME,틓,0
16562.0,MANDUGAME,촢,0
16563.0,HITHITGAME,칶,0
16564.0,HITHITGAME,맡,0
16565.0,HITHITGAME,늪,0
16566.0,DINOSAURGAME,혚,0
16567.0,DINOSAURGAME,뫁,0
16568.0,MANDUGAME,땀,0
16569.0,HITHITGAME,꾹,0
16570.0,DINOSAURGAME,깔,0
16571.0,DINOSAURGAME,캠,0
16572.0,LAUNDRYGAME,성,0
16573.0,LAUNDRYGAME,걷,0
16574.0,MANDUGAME,돝,0
16575.0,MANDUGAME,둫,0
16576.0,HITHITGAME,삮,0
16577.0,HITHITGAME,챳,0
16578.0,DINOSAURGAME,퓪,0
16579.0,MANDUGAME,볏,0
16580.0,MANDUGAME,훜,0
16581.0,MANDUGAME,짂,0
16582.0,MANDUGAME,틎,0
16583.0,HITHITGAME,섴,0
16584.0,HITHITGAME,몽,0
16585.0,HITHITGAME,픟,0
16586.0,DINOSAURGAME,톸,0
16587.0,DINOSAURGAME,훞,0
16588.0,DINOSAURGAME,봌,0
16589.0,DINOSAURGAME,힡,0
16590.0,MANDUGAME,팯,0
16591.0,MANDUGAME,핕,0
16592.0,MANDUGAME,픆,0
16593.0,HITHITGAME,홌,0
16594.0,HITHITGAME,롲,0
16595.0,HITHITGAME,숫,0
16596.0,HITHITGAME,턲,0
16597.0,DINOSAURGAME,빟,0
16598.0,DINOSAURGAME,늫,0
16599.0,MANDUGAME,첚,0
16600.0,MANDUGAME,눞,0
16601.0,MANDUGAME,욕,0
16602.0,HITHITGAME,릏,0
16603.0,HITHITGAME,넟,0
16604.0,DINOSAURGAME,컿,0
16605.0,BONFIRECOMBGAME,토,0
16606.0,BONFIRECOMBGAME,투,0
16607.0,BONFIRECOMBGAME,켸,0
16608.0,BONFIRECOMBGAME,쳬,0
16609.0,MANDUGAME,붛,0
16610.0,MANDUGAME,킾,0
16611.0,MANDUGAME,뤃,0
16612.0,MANDUGAME,얗,0
16613.0,HITHITGAME,젺,0
16614.0,HITHITGAME,곀,0
16615.0,HITHITGAME,넡,0
16616.0,BONFIRECOMBGAME,뢔,0
16617.0,BONFIRECOMBGAME,돼,0
16618.0,MANDUGAME,츻,0
16619.0,MANDUGAME,슠,0
16620.0,MANDUGAME,쳡,0
16621.0,DINOSAURGAME,딬,0
16622.0,DINOSAURGAME,숬,0
16623.0,MANDUGAME,콫,0
16624.0,HITHITGAME,졲,0
16625.0,HITHITGAME,귤,0
16626.0,DINOSAURGAME,슞,0
16627.0,BONFIRECOMBGAME,컈,0
16628.0,DINOSAURGAME,힘,0
16629.0,DINOSAURGAME,펟,0
16630.0,HITHITGAME,닌,0
16631.0,HITHITGAME,힌,0
16632.0,MANDUGAME,둘,0
16633.0,HITHITGAME,필,0
16634.0,HITHITGAME,쫃,0
16635.0,HITHITGAME,툳,0
16636.0,DINOSAURGAME,삠,0
16637.0,DINOSAURGAME,짣,0
16638.0,DINOSAURGAME,넙,0
16639.0,MANDUGAME,줐,0
16640.0,HITHITGAME,킇,0
16641.0,DINOSAURGAME,넹,0
16642.0,MANDUGAME,렬,0
16643.0,MANDUGAME,딛,0
16644.0,HITHITGAME,쫍,0
16645.0,HITHITGAME,렐,0
16646.0,MANDUGAME,텊,0
16647.0,BONFIRECOMBGAME,궤,0
16648.0,BONFIRECOMBGAME,에,0
16649.0,MANDUGAME,믄,0
16650.0,MANDUGAME,섭,0
16651.0,HITHITGAME,멷,0
16652.0,HITHITGAME,득,0
16653.0,LAUNDRYGAME,앱,0
16654.0,LAUNDRYGAME,업,0
16655.0,HITHITGAME,풍,0
16656.0,HITHITGAME,숀,0
16657.0,HITHITGAME,쎋,0
16658.0,DINOSAURGAME,댈,0
16659.0,DINOSAURGAME,잽,0
16660.0,MANDUGAME,졎,0
16661.0,MANDUGAME,덖,0
16662.0,HITHITGAME,흘,0
16663.0,HITHITGAME,풎,0
16664.0,DINOSAURGAME,픙,0
16665.0,DINOSAURGAME,볏,0
16666.0,DINOSAURGAME,헊,0
16667.0,HITHITGAME,진,0
16668.0,BONFIRECOMBGAME,췌,0
16669.0,BONFIRECOMBGAME,놰,0
16670.0,HITHITGAME,갸,0
16671.0,HITHITGAME,휴,0
16672.0,HITHITGAME,료,0
16673.0,MANDUGAME,넏,0
16674.0,DINOSAURGAME,빱,0
16675.0,DINOSAURGAME,띰,0
16676.0,DINOSAURGAME,젱,0
16677.0,MANDUGAME,젂,0
16678.0,MANDUGAME,곸,0
16679.0,HITHITGAME,닣,0
16680.0,HITHITGAME,헜,0
16681.0,DINOSAURGAME,츶,0
16682.0,DINOSAURGAME,밨,0
16683.0,DINOSAURGAME,켭,0
16684.0,DINOSAURGAME,츨,0
16685.0,MANDUGAME,욲,0
16686.0,MANDUGAME,롷,0
16687.0,DINOSAURGAME,펻,0
16688.0,DINOSAURGAME,덖,0
16689.0,MANDUGAME,랔,0
16690.0,MANDUGAME,펐,0
16691.0,HITHITGAME,돆,0
16692.0,HITHITGAME,즊,0
16693.0,HITHITGAME,컦,0
16694.0,HITHITGAME,섰,0
16695.0,DINOSAURGAME,촟,0
16696.0,DINOSAURGAME,쳤,0
16697.0,DINOSAURGAME,찿,0
16698.0,MANDUGAME,죧,0
16699.0,MANDUGAME,북,0
16700.0,DINOSAURGAME,껀,0
16701.0,MANDUGAME,첰,0
16702.0,MANDUGAME,븎,0
16703.0,MANDUGAME,렼,0
16704.0,MANDUGAME,뤂,0
16705.0,HITHITGAME,곁,0
16706.0,HITHITGAME,숃,0
16707.0,HITHITGAME,켵,0
16708.0,DINOSAURGAME,덬,0
16709.0,DINOSAURGAME,킅,0
16710.0,BONFIRECOMBGAME,페,0
16711.0,MANDUGAME,몬,0
16712.0,HITHITGAME,봄,0
16713.0,HITHITGAME,똔,0
16714.0,HITHITGAME,받,0
16715.0,DINOSAURGAME,캗,0
16716.0,HITHITGAME,낟,0
16717.0,HITHITGAME,텯,0
16718.0,DINOSAURGAME,련,0
16719.0,WRITEFINCONSGAME,잊,1
16720.0,WRITEFINCONSGAME,엊,1
16721.0,BONFIRECOMBGAME,톄,0
16722.0,HITHITGAME,낃,0
16723.0,HITHITGAME,텓,0
16724.0,BONFIRECOMBGAME,뷔,0
16725.0,CROCODILEGAME,아,0
16726.0,HITHITGAME,린,0
16727.0,HITHITGAME,떱,0
16728.0,SNACKGAME,비,1
16729.0,SNACKGAME,바,1
16730.0,SNACKGAME,기,1
16731.0,MANDUGAME,핫,0
16732.0,MANDUGAME,곻,0
16733.0,HITHITGAME,샥,0
16734.0,HITHITGAME,닿,0
16735.0,DINOSAURGAME,갚,0
16736.0,DINOSAURGAME,닙,0
16737.0,DINOSAURGAME,팎,0
16738.0,DINOSAURGAME,즌,0
16739.0,PEAGAME,게,1
16740.0,PEAGAME,을,1
16741.0,PEAGAME,러,1
16742.0,PEAGAME,돌,1
16743.0,PEAGAME,고,1
16744.0,PEAGAME,래,1
16745.0,PEAGAME,앵,1
16746.0,PEAGAME,무,1
16747.0,PEAGAME,새,1
16748.0,PEAGAME,거,1
16749.0,PEAGAME,미,1
16750.0,PEAGAME,줄,1
16751.0,PEAGAME,찔,1
16752.0,PEAGAME,리,1
16753.0,BOATGAME,읔,0
16754.0,BONFIRECOMBGAME,퇘,0
16755.0,CAKEGAME,읕,1
16756.0,CAKEGAME,읏,1
16757.0,CAKEGAME,읐,1
16758.0,WRITEFINCONSGAME,있,1
16759.0,WRITEFINCONSGAME,엇,1
16760.0,WRITEFINCONSGAME,엍,1
16761.0,WRITEFINCONSGAME,옷,1
16762.0,WRITEFINCONSGAME,얕,1
16763.0,HITHITGAME,덪,0
16764.0,HITHITGAME,눜,0
16765.0,BONFIRECOMBGAME,퍠,0
16766.0,BONFIRECOMBGAME,봬,0
16767.0,MANDUGAME,옄,0
16768.0,MANDUGAME,닻,0
16769.0,HITHITGAME,럿,0
16770.0,HITHITGAME,볔,0
16771.0,DINOSAURGAME,멋,0
16772.0,DINOSAURGAME,줐,0
16773.0,MANDUGAME,바,1
16774.0,MANDUGAME,비,1
16775.0,MANDUGAME,룬,0
16776.0,HITHITGAME,벡,0
16777.0,DINOSAURGAME,낍,0
16778.0,MANDUGAME,젘,0
16779.0,MANDUGAME,잒,0
16780.0,HITHITGAME,갓,0
16781.0,HITHITGAME,롶,0
16782.0,DINOSAURGAME,뤃,0
16783.0,PLAYGROUND,장,0
16784.0,PLAYGROUND,구,0
16785.0,PLAYGROUND,멍,0
16786.0,PLAYGROUND,올,0
16787.0,PLAYGROUND,닫,0
16788.0,VENDINGMACHINEGA,뱉,0
16789.0,VENDINGMACHINEGA,찾,0
16790.0,VENDINGMACHINEGA,았,0
16791.0,VENDINGMACHINEGA,네,0
16792.0,MANDUGAME,뿓,0
16793.0,MANDUGAME,갱,0
16794.0,MANDUGAME,쩜,0
16795.0,HITHITGAME,믁,0
16796.0,VENDINGMACHINEGA,찔,0
16797.0,MANDUGAME,꿉,0
16798.0,MANDUGAME,믕,0
16799.0,MANDUGAME,칸,0
16800.0,MANDUGAME,툳,0
16801.0,DINOSAURGAME,틷,0
16802.0,HITHITGAME,렬,0
16803.0,HITHITGAME,징,0
16804.0,VENDINGMACHINEGA,니,0
16805.0,VENDINGMACHINEGA,레,0
16806.0,SNACKGAME,자,1
16807.0,SNACKGAME,다,1
16808.0,SNACKGAME,마,1
16809.0,SNACKGAME,개,1
16810.0,SNACKGAME,나,1
16811.0,MANDUGAME,맂,0
16812.0,MANDUGAME,첳,0
16813.0,HITHITGAME,곹,0
16814.0,HITHITGAME,녚,0
16815.0,DINOSAURGAME,캎,0
16816.0,MANDUGAME,햅,0
16817.0,HITHITGAME,첼,0
16818.0,HITHITGAME,뜹,0
16819.0,DINOSAURGAME,꽁,0
16820.0,HITHITGAME,점,0
16821.0,HITHITGAME,석,0
16822.0,DINOSAURGAME,샵,0
16823.0,DINOSAURGAME,뻘,0
16824.0,MANDUGAME,랙,0
16825.0,HITHITGAME,끈,0
16826.0,HITHITGAME,뿅,0
16827.0,DINOSAURGAME,뚝,0
16828.0,SNACKGAME,너,1
16829.0,SNACKGAME,러,1
16830.0,SNACKGAME,내,1
16831.0,SNACKGAME,래,1
16832.0,JAMPICKGAME,때,0
16833.0,JAMPICKGAME,쭈,0
16834.0,JAMPICKGAME,쏘,0
16835.0,JAMPICKGAME,끼,0
16836.0,DINOSAURGAME,렌,0
16837.0,MANDUGAME,큮,0
16838.0,MANDUGAME,킿,0
16839.0,HITHITGAME,깋,0
16840.0,HITHITGAME,몄,0
16841.0,DINOSAURGAME,틏,0
16842.0,DINOSAURGAME,힊,0
16843.0,JAMPICKGAME,엉,1
16844.0,JAMPICKGAME,앋,1
16845.0,JAMPICKGAME,잉,1
16846.0,JAMPICKGAME,일,1
16847.0,JAMPICKGAME,읻,1
16848.0,BONFIREGAME,얼,1
16849.0,BONFIREGAME,옫,1
16850.0,BONFIREGAME,앵,1
16851.0,BONFIREGAME,알,1
16852.0,BONFIREGAME,엘,1
16853.0,HITHITGAME,굡,0
16854.0,HITHITGAME,끌,0
16855.0,DINOSAURGAME,밷,0
16856.0,MANDUGAME,증,0
16857.0,HITHITGAME,쏠,0
16858.0,DINOSAURGAME,젣,0
16859.0,MANDUGAME,뱅,0
16860.0,HITHITGAME,탄,0
16861.0,HITHITGAME,첵,0
16862.0,JAMPICKGAME,부,1
16863.0,JAMPICKGAME,사,1
16864.0,JAMPICKGAME,다,1
16865.0,CROCODILEGAME,미,1
16866.0,CROCODILEGAME,게,1
16867.0,CROCODILEGAME,브,1
16868.0,WRITEFINCONSGAME,앞,1
16869.0,WRITEFINCONSGAME,얶,1
16870.0,WRITEFINCONSGAME,엎,1
16871.0,WRITEFINCONSGAME,앆,1
16872.0,DINOSAURGAME,충,0
16873.0,MANDUGAME,련,0
16874.0,HITHITGAME,남,0
16875.0,HITHITGAME,찯,0
16876.0,HITHITGAME,펜,0
16877.0,DINOSAURGAME,낸,0
16878.0,DINOSAURGAME,쓴,0
16879.0,MANDUGAME,넉,0
16880.0,HITHITGAME,겜,0
16881.0,MANDUGAME,졋,0
16882.0,MANDUGAME,팃,0
16883.0,HITHITGAME,촢,0
16884.0,DINOSAURGAME,톴,0
